chr	start	end
chr9	78302153	78302341
chr9	78311443	78311544
chr9	78316470	78316682
chr9	78321475	78321533
chr9	78322251	78322496
chr9	78323070	78323395
chr9	78323694	78325413
chr9	78328598	78330164
chr9	78335531	78336295
chr9	78336559	78337305
chr9	78346788	78346884
chr9	78353924	78354822
chr9	78363989	78364342
chr9	78368133	78369871
chr9	78374956	78376168
chr9	78380306	78380577
chr9	78380982	78381529
chr9	78386237	78386982
chr9	78391120	78391293
chr9	78395661	78395944
chr9	78400728	78401230
chr9	78406532	78407735
chr9	78424485	78424534
chr9	78427878	78428222
chr9	78430080	78430127
chr9	78435367	78436373
chr9	78443022	78443368
chr9	78444605	78445096
chr9	78463311	78463982
chr9	78493800	78493988
chr9	78548651	78548902
chr9	78635820	78636088
chr9	79061219	79061454
chr9	79111611	79111786
chr9	79458216	79458352
chr9	79466812	79467313
chr9	79562340	79562765
chr9	79564931	79565112
chr9	79565708	79565917
chr9	79566285	79566757
chr9	79570841	79571149
chr9	79607218	79608119
chr9	79615198	79615519
chr9	79627133	79627566
chr9	79640483	79641678
chr9	79654470	79654812
chr9	79658239	79658674
chr9	79663977	79664425
chr9	79717217	79717395
chr9	79733611	79733696
chr9	79736818	79737313
chr9	79741453	79742266
chr9	79767109	79767865
chr9	79795449	79796559
chr9	79809753	79810088
chr9	79825414	79825904
chr9	79850516	79850828
chr9	79873751	79874236
chr9	79905665	79905974
chr9	79914421	79916062
chr9	79920906	79920957
chr9	79922737	79922966
chr9	79928807	79929171
chr9	79932330	79932653
chr9	79934179	79934886
chr9	79938199	79939126
chr9	79948841	79948978
chr9	80003304	80003595
chr9	80005849	80006122
chr9	80012098	80013233
chr9	80057794	80058164
chr9	80100050	80100289
chr9	80101076	80101657
chr9	80114152	80114541
chr9	80125780	80125876
chr9	80180041	80180312
chr9	80234031	80234169
chr9	81108431	81108545
chr9	81526154	81527156
chr9	81756939	81757848
chr9	82606555	82607281
chr9	82693866	82694201
chr9	82723080	82724173
chr9	82747872	82748286
chr9	82753536	82753768
chr9	82768307	82768374
chr9	82778048	82778226
chr9	82787214	82787334
chr9	82799775	82799834
chr9	82801867	82801976
chr9	82813754	82813921
chr9	82816247	82816376
chr9	82824365	82824601
chr9	82829344	82829673
chr9	82830468	82831039
chr9	82845390	82845488
chr9	82846004	82846156
chr9	82848881	82849180
chr9	82858508	82858670
chr9	82860891	82860964
chr9	82867653	82869710
chr9	82938583	82938834
chr9	82939754	82939864
chr9	82997530	82997624
chr9	83007569	83007779
chr9	83039350	83040578
chr9	83147891	83148218
chr9	83269295	83269759
chr9	83274965	83275035
chr9	83276598	83276825
chr9	83327444	83327559
chr9	83329130	83329228
chr9	83334478	83335144
chr9	83341466	83341749
chr9	83376152	83376229
chr9	83421109	83421783
chr9	83427232	83427340
chr9	83427609	83427657
chr9	83431483	83432023
chr9	83441422	83442348
chr9	83450812	83450925
chr9	83454414	83454515
chr9	83463085	83463176
chr9	83466066	83466172
chr9	83470282	83470525
chr9	83503687	83503772
chr9	83510139	83510278
chr9	83546475	83546784
chr9	83585046	83585559
chr9	83621048	83621567
chr9	83699045	83700274
chr9	83701180	83701411
chr9	83720830	83721079
chr9	83727730	83729045
chr9	83746156	83746434
chr9	83758694	83759345
chr9	83775726	83775819
chr9	83787530	83787651
chr9	83818420	83819257
chr9	83844864	83845184
chr9	83850368	83850972
chr9	83867158	83867564
chr9	83869291	83869582
chr9	83913381	83913484
chr9	83924283	83924621
chr9	83935460	83935931
chr9	83936137	83936556
chr9	83941659	83941752
chr9	83942863	83943169
chr9	83958204	83958433
chr9	83983386	83983655
chr9	83984102	83984766
chr9	84005987	84007234
chr9	84146802	84147216
chr9	84237223	84237661
chr9	84360357	84360538
chr9	84863887	84863974
chr9	84973480	84973940
chr9	84982363	84982708
chr9	85214009	85214183
chr9	85219961	85222424
chr9	85234030	85234289
chr9	85251033	85251169
chr9	85270462	85270772
chr9	85303824	85304980
chr9	85364052	85364431
chr9	85481670	85481919
chr9	85490774	85490984
chr9	85578586	85579065
chr9	85614076	85614225
chr9	85624278	85624450
chr9	85626789	85626906
chr9	85631594	85631863
chr9	85635937	85636024
chr9	85642099	85643942
chr9	85656049	85656239
chr9	85683638	85683807
chr9	85736073	85736763
chr9	85736958	85738148
chr9	86127431	86127652
chr9	86232289	86232474
chr9	86288735	86288975
chr9	86343140	86343444
chr9	86345260	86345781
chr9	86358125	86358791
chr9	86360642	86361353
chr9	86369983	86370690
chr9	86392770	86393325
chr9	86400501	86401457
chr9	86404308	86404535
chr9	86404847	86405094
chr9	86465029	86466032
chr9	86466511	86466861
chr9	86473404	86473503
chr9	86477273	86477834
chr9	86480840	86481334
chr9	86486576	86486718
chr9	86541628	86541983
chr9	86589297	86590460
chr9	86596015	86596180
chr9	86599588	86599831
chr9	86636190	86636646
chr9	86639016	86639314
chr9	86695423	86695846
chr9	86774174	86775873
chr9	86847065	86847351
chr9	86910178	86911041
chr9	86916426	86917498
chr9	86922303	86922790
chr9	86972771	86972970
chr9	86992759	86993222
chr9	87039047	87039557
chr9	87149699	87150724
chr9	87602967	87603395
chr9	87624366	87625651
chr9	87626124	87626319
chr9	87634628	87634705
chr9	87635259	87635757
chr9	88136213	88136859
chr9	88168205	88168464
chr9	88181271	88181402
chr9	88221992	88222909
chr9	88239331	88239491
chr9	88245282	88245639
chr9	88253901	88254506
chr9	88256055	88256567
chr9	88257543	88257667
chr9	88261780	88262324
chr9	88275000	88275223
chr9	88275540	88275880
chr9	88283509	88283565
chr9	88283766	88283956
chr9	88298864	88299736
chr9	88300955	88301052
chr9	88323484	88323785
chr9	88333171	88334428
chr9	88351076	88351361
chr9	88352734	88353018
chr9	88354093	88354244
chr9	88355365	88355460
chr9	88360881	88361002
chr9	88364039	88364567
chr9	88369648	88369901
chr9	88376129	88378065
chr9	88404784	88404899
chr9	88406208	88406381
chr9	88408423	88408506
chr9	88414458	88414592
chr9	88417364	88418376
chr9	88423483	88424298
chr9	88428897	88429353
chr9	88434672	88434947
chr9	88440973	88441370
chr9	88442217	88443589
chr9	88453110	88453228
chr9	88453797	88453974
chr9	88456535	88456625
chr9	88459574	88459685
chr9	88465396	88465502
chr9	88494206	88494345
chr9	88614752	88615376
chr9	88753437	88754219
chr9	89105318	89105703
chr9	89106123	89106186
chr9	89517678	89518228
chr9	89568787	89569302
chr9	89574011	89574103
chr9	89582533	89582608
chr9	89599067	89600200
chr9	89601892	89601970
chr9	89687867	89688317
chr9	89719891	89719997
chr9	89721827	89722335
chr9	89774593	89774652
chr9	89804536	89804666
chr9	89867321	89867500
chr9	89867781	89867908
chr9	89868745	89868827
chr9	89871052	89871107
chr9	89922545	89922703
chr9	89928782	89929040
chr9	89949065	89950020
chr9	89962229	89962399
chr9	89971669	89971969
chr9	89976822	89977119
chr9	89977980	89978201
chr9	89978987	89979194
chr9	89979592	89980477
chr9	89982696	89983378
chr9	89984071	89984928
chr9	89985173	89985711
chr9	89991142	89991326
chr9	89992092	89992164
chr9	89993781	89994461
chr9	89995584	89995984
chr9	90007965	90009930
chr9	90020908	90022072
chr9	90031297	90031533
chr9	90036121	90036232
chr9	90057341	90058936
chr9	90060089	90060223
chr9	90060476	90060623
chr9	90067909	90068004
chr9	90072789	90072870
chr9	90074555	90074705
chr9	90079029	90079305
chr9	90080682	90080832
chr9	90085855	90086100
chr9	90091794	90091978
chr9	90092899	90093061
chr9	90093301	90094143
chr9	90099240	90099572
chr9	90101266	90101909
chr9	90109102	90109888
chr9	90111745	90111925
chr9	90112430	90112805
chr9	90121494	90122103
chr9	90126929	90127216
chr9	90131825	90133055
chr9	90136486	90136677
chr9	90137743	90138091
chr9	90139875	90139997
chr9	90144925	90145851
chr9	90146193	90146755
chr9	90152565	90153024
chr9	90155184	90155942
chr9	90156801	90157390
chr9	90164006	90164650
chr9	90164858	90165981
chr9	90170708	90171091
chr9	90173138	90173717
chr9	90179613	90179692
chr9	90194494	90194655
chr9	90195402	90195620
chr9	90198242	90198542
chr9	90209643	90209738
chr9	90211318	90211398
chr9	90220427	90220529
chr9	90221265	90221893
chr9	90231929	90232115
chr9	90254295	90254518
chr9	90262687	90262862
chr9	90297072	90297266
chr9	90329752	90329850
chr9	90341752	90342074
chr9	91256786	91257201
chr9	91259046	91260253
chr9	91276287	91276700
chr9	91279037	91279248
chr9	92042519	92042815
chr9	92112472	92112629
chr9	92144756	92145794
chr9	92160462	92161045
chr9	92161597	92162086
chr9	92168970	92170051
chr9	92170545	92170632
chr9	92171116	92171922
chr9	92184576	92184847
chr9	92195671	92195803
chr9	92220743	92221250
chr9	92352299	92352998
chr9	92394507	92394714
chr9	92436592	92437853
chr9	92443494	92443861
chr9	92446697	92446913
chr9	92505940	92506085
chr9	92518503	92518618
chr9	94277748	94278340
chr9	94309120	94309389
chr9	94326026	94326639
chr9	94329502	94329976
chr9	94331800	94332469
chr9	94335262	94335347
chr9	94346706	94347120
chr9	94356424	94356961
chr9	94374510	94374560
chr9	94422714	94422876
chr9	94437516	94439415
chr9	94445070	94445190
chr9	94456494	94458088
chr9	94507702	94508479
chr9	94510058	94510244
chr9	94514273	94514576
chr9	94514952	94515137
chr9	94546111	94546414
chr9	94569911	94571051
chr9	94587830	94588281
chr9	94594818	94596348
chr9	94597064	94597612
chr9	94600945	94601286
chr9	94627928	94628066
chr9	94639159	94639649
chr9	94662512	94662641
chr9	94741316	94741755
chr9	95020625	95020716
chr9	95021550	95022175
chr9	95052309	95052498
chr9	95078645	95078869
chr9	95089194	95089812
chr9	95093300	95093432
chr9	95129902	95129950
chr9	95163173	95163782
chr9	95179405	95180723
chr9	95305844	95308217
chr9	95342754	95343062
chr9	95353409	95353849
chr9	95369574	95370089
chr9	95397349	95397494
chr9	95400026	95400359
chr9	95405219	95405538
chr9	95411501	95413062
chr9	95421885	95422460
chr9	95426553	95426862
chr9	95428032	95428576
chr9	95434224	95434453
chr9	95440778	95441342
chr9	95442813	95443472
chr9	95447026	95447590
chr9	95451301	95451889
chr9	95454979	95456040
chr9	95456440	95457041
chr9	95459503	95460998
chr9	95481440	95482004
chr9	95482495	95482602
chr9	95486916	95487041
chr9	95488678	95488910
chr9	95498563	95498810
chr9	95499830	95500240
chr9	95537825	95538664
chr9	95588578	95588907
chr9	95604678	95604926
chr9	95650097	95651096
chr9	95663840	95663983
chr9	95684285	95684508
chr9	95695715	95695897
chr9	95702198	95702817
chr9	95704360	95704533
chr9	95706114	95706298
chr9	95745168	95745974
chr9	95753297	95753615
chr9	95757714	95758940
chr9	95786396	95786468
chr9	95798103	95798174
chr9	95833103	95833705
chr9	95854708	95855941
chr9	95892643	95892960
chr9	95901939	95902163
chr9	95909863	95910095
chr9	95910666	95911512
chr9	95929224	95929654
chr9	95985789	95986031
chr9	96019380	96020216
chr9	96033605	96034022
chr9	96034836	96035045
chr9	96058859	96059222
chr9	96063058	96063433
chr9	96067529	96068166
chr9	96085585	96085975
chr9	96089967	96090198
chr9	96096262	96097616
chr9	96107967	96108283
chr9	96113679	96113914
chr9	96118351	96118708
chr9	96119603	96120180
chr9	96128494	96129139
chr9	96141387	96142465
chr9	96155185	96155696
chr9	96158798	96159282
chr9	96159629	96159852
chr9	96160333	96160611
chr9	96161710	96161949
chr9	96166098	96166250
chr9	96166778	96168396
chr9	96170323	96170568
chr9	96173905	96174004
chr9	96175266	96175485
chr9	96176151	96176989
chr9	96177640	96178002
chr9	96179315	96179418
chr9	96180241	96180545
chr9	96181894	96182334
chr9	96188199	96189043
chr9	96189253	96189629
chr9	96190331	96190414
chr9	96191533	96191613
chr9	96193298	96193645
chr9	96195801	96195894
chr9	96196628	96196842
chr9	96200111	96200288
chr9	96200983	96201139
chr9	96202345	96202669
chr9	96204780	96204867
chr9	96208191	96208429
chr9	96212474	96213074
chr9	96215190	96215523
chr9	96217235	96217370
chr9	96220473	96220750
chr9	96221188	96221280
chr9	96221771	96222053
chr9	96223168	96223478
chr9	96224768	96225471
chr9	96231284	96232167
chr9	96233554	96233640
chr9	96243265	96243354
chr9	96250541	96251010
chr9	96252184	96252417
chr9	96254167	96254725
chr9	96264017	96265267
chr9	96279191	96279407
chr9	96281910	96282017
chr9	96283525	96283589
chr9	96292441	96292643
chr9	96293629	96294001
chr9	96297082	96297596
chr9	96299694	96300219
chr9	96303048	96303191
chr9	96316507	96316948
chr9	96338006	96339279
chr9	96342549	96342706
chr9	96358811	96358958
chr9	96369938	96370053
chr9	96378425	96379382
chr9	96392195	96392666
chr9	96393862	96393959
chr9	96414647	96415676
chr9	96418025	96418138
chr9	96422171	96422235
chr9	96423737	96424172
chr9	96424514	96424649
chr9	96425492	96425971
chr9	96427139	96427679
chr9	96436833	96437988
chr9	96444053	96444135
chr9	96444554	96444911
chr9	96458999	96460177
chr9	96466843	96467499
chr9	96473620	96473837
chr9	96512478	96512849
chr9	96524877	96525312
chr9	96531005	96532325
chr9	96539149	96539223
chr9	96553303	96553362
chr9	96557791	96557936
chr9	96570141	96570780
chr9	96575750	96576312
chr9	96600566	96600747
chr9	96605871	96606737
chr9	96613514	96614028
chr9	96619640	96620683
chr9	96624053	96624380
chr9	96653167	96653363
chr9	96657618	96657900
chr9	96659368	96660028
chr9	96665679	96666910
chr9	96672607	96672971
chr9	96690993	96691474
chr9	96695887	96696317
chr9	96718895	96719521
chr9	96728447	96728981
chr9	96739222	96739573
chr9	96773449	96773674
chr9	96789163	96790376
chr9	96794227	96794280
chr9	96816975	96817536
chr9	96853080	96853391
chr9	96858681	96858759
chr9	96860836	96861041
chr9	96861380	96861809
chr9	96862186	96862336
chr9	96868167	96868315
chr9	96883265	96883325
chr9	96887352	96887587
chr9	96890310	96890591
chr9	96913692	96913787
chr9	96918463	96919643
chr9	96969100	96969647
chr9	96980472	96980545
chr9	96985199	96985266
chr9	96988435	96988608
chr9	96999563	96999751
chr9	97003784	97004484
chr9	97011007	97012118
chr9	97040810	97040998
chr9	97047629	97047978
chr9	97056427	97056585
chr9	97063152	97063336
chr9	97072707	97072912
chr9	97215951	97216222
chr9	97223468	97223662
chr9	97242427	97242506
chr9	97245247	97245722
chr9	97742369	97743058
chr9	97933132	97934083
chr9	98162080	98162144
chr9	98173522	98173641
chr9	98180616	98181042
chr9	98187471	98187936
chr9	98196686	98197747
chr9	98198017	98198351
chr9	98199397	98200170
chr9	98207541	98207670
chr9	98213196	98214970
chr9	98228760	98229135
chr9	98229909	98230448
chr9	98233417	98233958
chr9	98241291	98241372
chr9	98242246	98242653
chr9	98246354	98246646
chr9	98248673	98248932
chr9	98251026	98251184
chr9	98251483	98251702
chr9	98253222	98253850
chr9	98261579	98261905
chr9	98264741	98265607
chr9	98266007	98266175
chr9	98268388	98268480
chr9	98273979	98274117
chr9	98280841	98281405
chr9	98298324	98298586
chr9	98299409	98299928
chr9	98300755	98301189
chr9	98309362	98310032
chr9	98318467	98318900
chr9	98322455	98322623
chr9	98323074	98323518
chr9	98324870	98325523
chr9	98325928	98325983
chr9	98331680	98331736
chr9	98333388	98333666
chr9	98338172	98338375
chr9	98343182	98343525
chr9	98345469	98346134
chr9	98367302	98367353
chr9	98389806	98390433
chr9	98390672	98390816
chr9	98392704	98393452
chr9	98400705	98400853
chr9	98405315	98405786
chr9	98410534	98411281
chr9	98435167	98435552
chr9	98438969	98439468
chr9	98463495	98464544
chr9	98484360	98484707
chr9	98493478	98493980
chr9	98501620	98502414
chr9	98514380	98514866
chr9	98524477	98524559
chr9	98528855	98529338
chr9	98546333	98546629
chr9	98556132	98556430
chr9	98557156	98557460
chr9	98576228	98576277
chr9	98810428	98810491
chr9	98852684	98853023
chr9	98854968	98855216
chr9	98855674	98857748
chr9	98865671	98865744
chr9	98873530	98873835
chr9	98877044	98877376
chr9	98880051	98880636
chr9	98886380	98887335
chr9	98900553	98900612
chr9	98911117	98911264
chr9	98922287	98922380
chr9	98935793	98936167
chr9	98937818	98937895
chr9	98938554	98938649
chr9	98945472	98945623
chr9	98956796	98956948
chr9	98962885	98963373
chr9	98966650	98967313
chr9	98973175	98973276
chr9	98974989	98975072
chr9	98981087	98981326
chr9	98981902	98981987
chr9	98985179	98985339
chr9	98991005	98991313
chr9	98995748	98996052
chr9	98998769	98999559
chr9	99001992	99002132
chr9	99002742	99002896
chr9	99004742	99005295
chr9	99010127	99011019
chr9	99012193	99012420
chr9	99013804	99014009
chr9	99018853	99019103
chr9	99021479	99021531
chr9	99023152	99023989
chr9	99030580	99030775
chr9	99031394	99032154
chr9	99039770	99041217
chr9	99041992	99042347
chr9	99046217	99046417
chr9	99047302	99047849
chr9	99058475	99058610
chr9	99059309	99059566
chr9	99060492	99060795
chr9	99061097	99061634
chr9	99064328	99064941
chr9	99077948	99078101
chr9	99082561	99083226
chr9	99083445	99084180
chr9	99104850	99105343
chr9	99118570	99119134
chr9	99122083	99122157
chr9	99129948	99130134
chr9	99143013	99144455
chr9	99148745	99149120
chr9	99150083	99150481
